commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
de3b87611dd1f3c00f4e42fe298457260ea781e0,30,0,17,5,linux,BIC
1e338db56e5a6a5bb93884c1fb3b0b9f01958f93,5,2,6,1,linux,BIC
3a44a2058747d71385eb69691c7f977cb58cc293,1,0,1,1,linux,BFC
89ad2fa3f043a1e8daae193bcb5fe34d5f8caf28,4,0,2,1,linux,BFC
4be5e8648b0c287aefc6ac3f3a0b12c696054f43,0,0,0,15,linux,BIC
7036d26f328f12a323069eb16d965055b4cb3795,0,0,1,1,linux,BFC
61baf15555129f69720334f232b153890895ef71,5,0,0,1,linux,BFC
4b1debbe63f46f951af81d80c0cc9dd646b6ceb6,2,0,1,1,linux,BFC
0cdb90f0f306384ecbc60dfd6dc48cdbc1f2d0d8,31,2,3,3,linux,BFC
1e712535c51ab025ebc776d4405683d81521996d,30,8,9,2,linux,BFC
1ca36cff0166b0483fe3b99e711e9c800ebbfaa4,29,0,6,1,linux,BFC
1488fc204568f707fe2a42a913788c00a95af30e,15,1,9,1,linux,BFC
5d7e5e346ef84949db438e9ca1ef81d895b56c0f,18,0,7,1,linux,BFC
454744754cbf2c21b3fc7344e46e10bee2768094,23,2,16,3,linux,BFC
fc89cc358fb64e2429aeae0f37906126636507ec,4,0,12,1,linux,BFC
b43c8909be52f2baca8884f967b418a88424494a,2,0,2,1,linux,BFC
bad4c6eb5eaa8300e065bd4426727db5141d687d,1,0,3,1,linux,BFC
74522e7baae2561870ea8ddf09dc6a126458cd7b,1,0,0,1,linux,BIC
f9e6bfdbaf0cf304d72c70a05d81acac01a04f48,51,0,4,1,linux,BFC
58e65b51e6f9b9dd94a25ff2b2772222e0358099,21,1,9,1,linux,BFC
5700f69178e91a6b21250049b86148ed5e9550c1,83,0,3,1,linux,BIC
55252ab72b774119afedfdc6d1f142ffa2a9b818,4,0,3,1,linux,BFC
dba1e4660a87927bdc03c23e36fd2c81a16a7ab1,20,0,1,1,linux,BFC
3631dadfb118821236098a215e59fb5d3e1c30a8,0,9,0,1,linux,BFC
c46872170a54c902425c8580fd0a75a56ac1d147,11,7,15,2,linux,BIC
95d6c0857e54b788982746071130d822a795026b,19,0,1,2,linux,BFC
e9127f5e8f1341cafbc288f96833eadffb570317,9,0,1,1,linux,BFC
f64122c1f6ade301585569863b4b3b18f6e4e332,7237,0,0,20,linux,BIC
aac66bf5f916f645bd57029490a72c3f91f2c274,0,0,4,1,linux,BFC
4bd5ead82d4b877ebe41daf95f28cda53205b039,1,0,2,1,linux,BFC
991f9fa90360b64e8b79688d8ab0f034983a959d,0,0,1,1,linux,BFC
366237e7b0833faa2d8da7a8d7d7da8c3ca802e5,2,0,1,3,linux,BIC
03a76b60f8ba27974e2d252bc555d2c103420e15,188,0,7,4,linux,BIC
