commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
3ee99f6a2379eca87ab11122b7e9abd68f3441e2,0,0,1,1,BFC
743636f25f1da95d05483d8b986dc6a4166fed91,1544,0,0,1,BIC
66138621f2473e29625dfa6bb229872203b71b90,0,0,0,0,BFC
7dda5b3384121181c4e79f6eaeac2b94c0622c8d,4,0,0,1,BFC
a73105b8d4c765d9ebfb664d0a66802127d8e4c7,1236,161,144,17,BIC
cc8e58f8325cdf14b9516b61c384cdfd02a4f408,34,10,0,1,BFC
c2b947879ca320ac5505c6c29a731ff17da5e805,1,1,0,1,BFC
0c11bbcf0229cdf3993c01cbd366513437b11f09,0,0,0,0,BFC
8064887e02fd684fa0576cbbcdbc29ceab125c4c,1,0,0,1,BIC
60d804521ec4cd01217a96f33cd1bb29e295333d,0,0,0,0,BFC
98c07a8f74f85a19aeee2016f5afa0c667fa694d,0,0,0,0,BIC
acf69c946233259ab4d64f8869d4037a198c7f06,5,0,1,1,BFC
8913336a7e8d56e984109a3137d6c0e3362596a4,24,0,3,2,BIC
6b57b15abe11aa334ebf726e02c0deaf123ba040,0,4,0,1,BFC
7b81ce7cdcef3a3ae71eb3fb863433c646b4a2f4,0,0,1,1,BFC
716308a5331bf907b819f9db8dc942b19568f925,18,0,2,4,BIC
693a8e936590f93451e6f5a3d748616f5a59c80b,0,0,2,1,BFC
e3b9fc7eec55e6fdc8beeed18f2ed207086341e2,0,0,2,1,BFC
63ffcbdad738e3d1c857027789a2273df3337624,7,7,0,1,BFC
27bf7c43a19c66bdc96ee3ee5a67e3bc2d601736,27,13,6,1,BIC
ad0c2748059fff13e8295ae91f51073d6c0311b7,25,8,0,1,BFC
0fb9342d06b0f667b915ba58bfefc030e534a218,0,0,0,0,BFC
9aac5887595b765b6f64b2af08b785e82e095b57,168,0,0,2,BIC
bb0634ece928914f5de00ce5aa75bf3bb48f0a4e,0,2,3,1,BFC
8bb54ab573ecd1b4fe2ed66416a8d99a86e65316,187,26,58,5,BIC
a18cd6c9b6bc73dc17e8b7e9bd07decaa8833c97,5,0,0,1,BFC
217a9081d8e69026186067711131b77f0ce219ed,10,12,11,1,BIC
a6498d51821edf9615b42b968fb419a40197a982,5,8,1,1,BFC
7a410953d1fb4dbe91ffcfdee9cbbf889d19b0d7,8,5,1,1,BIC
1f3546ff3f0a1000971daef58406954bad3f7061,4,0,0,1,BFC
8243edf44152c08c3efa1d551fc48605d674ad18,158,693,0,3,BIC
290a405ce318d036666c4155d5899eb8cd6e0d97,2,0,0,1,BFC
698584dffd4bca834ac4733fc6a659a0a0d213e7,3,3,7,4,BFC
27d6b4d14f5c3ab21c4aef87dd04055a2d7adf14,39,174,5,4,BIC
d5c678aed5eddb944b8e7ce451b107b39245962d,27,30,4,1,BFC
9f58fdde95c9509a4ded27a6d0035e79294002b4,53,20,4,2,BIC
2356bb4b8221d7dc8c7beb810418122ed90254c9,0,0,1,1,BFC
3c88ee194c288205733d248b51f0aca516ff4940,38,0,0,1,BIC
8eb629585d2231e90112148009e2a11b0979ca38,0,0,1,1,BFC
8505e8709b5eedb7c662354e8436a2a164181109,145,76,8,3,BIC
17e54b096e6a8dc92b92c59c2e3437550383b27a,0,0,1,1,BFC
7e06aad52929d17610f28acd40dd10ed62295f85,6,16,2,1,BIC
29aaebbca4abc4cceb38738483051abefafb6950,0,0,7,1,BFC
fa954e683178949e3c50a7d40c176e7b951bb22d,15,51,4,1,BIC
7b75cd5128421c673153efb1236705696a1a9812,1,0,0,1,BFC
1559b7583ff6ed018c5320d1503fa80b435775f0,7,9,2,1,BIC
880ac60e2538337f84d9f76ab7b3c13ee7787804,200,0,5,2,BIC
b9fc6b56f478b487dc8fc400da73d89ac9137201,75,0,4,3,BIC
a5f785ce608cafc444cdf047d1791d5ad97943ba,2,1,1,1,BFC
55cdf0a283b876050f0c502685adc346180d7a2f,44,1,2,3,BIC
0ffdab6f2dea9e23ec33230de24e492ff0b186d9,1,1,1,1,BFC
c610afaa21d3c6e7b02040c8563ffc01c7fc0570,309,0,0,1,BIC
3fb884ffe921c99483a84b0175f3c03f048e9069,5,0,1,1,BFC
b8e0ba7c8bea994011aff3b4c35256b180fab874,140,3,3,6,BIC
30d24faba0532d6972df79a1bf060601994b5873,6,1,13,2,BFC
1a31270e54d7f2af76d0727ca7e99950a44c80b0,283,0,0,3,BIC
2d33b7d631d9dc81c78bb71368645cf7f0e68cb1,51,41,4,1,BFC
6e4e9ec65078093165463c13d4eb92b3e8d7b2e8,6,0,2,1,BFC
af8d102f999a41c0189bd2cce488bac2ee88c29b,25,5,3,1,BIC
06dcb4e443643db93b286f861133785ca46f5a19,1,1,0,1,BFC
09553140c8d7be7d74e2e39796f644cc085ab273,18,0,0,1,BIC
3471d2a192bace106e4da7bcdcdd5ebcca4267d2,0,0,1,1,BFC
4550569bd779f25398503ad5556f8dc7c1f216c2,100,0,0,2,BIC
5e2e2600a3744491a8b49b92597c13b693692082,0,1,0,1,BFC
dcf496a6a608733ef18a2f757b55111df9eadca6,21,8,7,2,BIC
e359c70462d2a82aae80274d027351d38792dde6,0,1,1,1,BFC
0ee9f600e69d901d31469359287b90bbe8e54553,0,0,1,1,BFC
daab3d0e8e2b2a6aecbb7c1a11e1148446e2ef30,18,50,5,3,BIC
eb3621798bcdd34ba480109bac357ba6a784d3e2,0,1,0,1,BFC
6a3ea3e68b8a8a26c4aaac03432ed92269c9a14e,5,3,1,1,BIC
c68e418c603f011ff0e7f4e1fb0f7edc48a04f7e,0,0,1,1,BFC
3d04158814e7a808c38124c87502b430b916dfcb,17,26,17,2,BIC
f089ee55dee401c1d0b081defe40d89803edf237,0,1,0,1,BFC
453431a54934d917153c65211b2dabf45562ca88,52,49,260,109,BIC
1b0df11fde0f14a269a181b3b7f5122415bc5ed7,1,0,2,1,BFC
4611ce22468895acd61fee9ac1da810d60617d9a,66,36,12,2,BIC
1e7913ff5f9f1b73146ad8522958bd266f22a510,2,0,0,1,BFC
a841178445bb72a3d566b4e6ab9d19e9b002eb47,173,30,145,10,BIC
ccae0f36d500aef727f98acd8d0601e6b262a513,1,1,0,1,BFC
cc9aec03e58fea4dbab04c05d1e15852f801ca53,75,8,11,1,BIC
9fa2dd946743ae6f30dc4830da19147bf100a7f2,0,0,1,1,BFC
5fb8642a17aa2ab9077372977d67a72d3899a98d,5,4,3,1,BFC
611b63a12732635ba7bdc8578b42a1cc40f56a13,9,3,0,1,BIC
1d8df41d896d75c6eababaa912e3a814585d9f61,1,0,0,1,BFC
fd7f3a746582e8b17c48d4d8087d38c91f59ba67,4,0,1,1,BIC
2d2bfeb8c5c8c95a93c473ca2c7d07cad6943a34,2,0,0,1,BFC
be244f28d22f77d939ba2b973c102ad2b49d3496,291,39,17,8,BIC
fffe83c8c40a61978f8998a85cc94bb2ca19b6dd,14,1,0,1,BFC
c48254fa48e5bad589fbbf1578dae960cedcafcf,45,67,13,3,BIC
44fd1c1fd821955118ecb518f46076b98343e591,88,86,1,8,BIC
91e045b93db79a2ef66e045ad0d1f8f9d348e1f4,15,4,4,1,BFC
556699341efa98243e08e34401b3f601da91f5a3,10,1,3,1,BFC
db21997379906fe7657d360674e1106d80b020a4,25,9,0,2,BIC
830fadfd954c6782b7a8a2461c76a568c7153b9a,23,6,1,3,BFC
3c29d4483e855b6ba5c6e35b0c81caad7d9e3984,34,0,0,5,BIC
e48a73a312ebf19cc3d72aa74985db25c30757c1,0,0,0,0,BFC
2055fdaf8703d3101b12e0d9b7cbceaeabe35c17,0,0,0,0,BIC
e4d71f79cf5c10fa8bc6f5d3bebea570c9c438f1,1,1,1,1,BFC
13edc237200c75425ab0e3fe4b4c75dafb468c2e,168,7,18,1,BIC
ee6a961432e75393bd69bf70ba70bad90396fa82,4,1,2,2,BFC
c7e5b328a8d46f754910cd3caaf96e2a9f7e901e,24,0,5,3,BIC
ee354ff1c7c210fb41952ebf0a820fb714eae7b1,2,2,2,1,BFC
1e691e2444871d1fde11b611653b5da9010dcec8,25,63,17,2,BIC
7e604a3d212ca006802f485f7bac9712a5ddd805,2,0,0,1,BFC
2756db5e90ac4b881d5926bdeef75e84a128aa8d,0,1,0,1,BFC
72ad02b15d6367f9897db62313cc69fb0a20ee1f,1069,0,0,1,BIC
e62458e3940eb3dfb009481850e140fbee183b04,0,0,1,1,BFC
fbc2844e84038ce3687d203ac80b66194e9f21e6,56,1,1,2,BIC
0823f768b800cca2592fad3b5649766ae6bc4eba,0,0,0,0,BFC
cabbf26821aa210f1abfb07cc0e8339303e8e16c,0,0,0,0,BIC
c2affe920b0e0669650943ac086215cf6519be34,6,0,0,1,BIC
